"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Motion,23550,aturar,23550,VMIP3S0,23550,"Aptent-CA.eaf"
-,24040,cotxe,24040,NCMS000,24040,"Aptent-CA.eaf"
A-ColorAttribute,24285,blanc,24285,AQ0MS0,24285,"Aptent-CA.eaf"
-,24775,gamma,24775,NCFS000,24775,"Aptent-CA.eaf"
A-SubjectiveAssessmentAttribute,25020,alt,25020,AQ0FS0,25020,"Aptent-CA.eaf"
Motion,25510,sortir,25510,VMIF3S0,25510,"Aptent-CA.eaf"
Human,26000,conductor,26000,NCMS000,26000,"Aptent-CA.eaf"
Communication,26245,parlar,26245,VMG0000,26245,"Aptent-CA.eaf"
Object,26980,mòbil,26980,NCMS000,26980,"Aptent-CA.eaf"
-,27470,desar,27470,VMIF3S0,27470,"Aptent-CA.eaf"
Object,28205,maletí,28205,NCMS000,28205,"Aptent-CA.eaf"
Location,28940,maleter,28940,NCMS000,28940,"Aptent-CA.eaf"
-,29430,agafar,29430,VMIF3S0,29430,"Aptent-CA.eaf"
